stage,iteration,negative_elbo,grad_norm,kl_beta,loglik,nu,omega,u,sigma,alpha_mean,phi_mean,jitter
joint,586,4862.03157005742,13361.44050876101,1.0,-1245.1843093288337,7.3942476003214885,0.9784034476136713,-0.6554415020615961,0.6523146019272544,0.01638127998234103,0.2207379863746952,1e-08
joint,587,7609.117906511792,53172.88597050721,1.0,-3988.706950342641,4.732250711931647,0.9962535371780411,-0.6495241754682568,0.6219986867744385,-0.20424177685958908,0.24044854053337442,1e-08
joint,588,11037.510639590986,104804.01416613457,1.0,-7418.581977638056,5.0393358318805,0.9227481411027975,-0.3163421724095352,0.5801210439306186,-0.07349007199582233,0.25574219837640433,1e-08
joint,589,3915.581148529481,1657.2664360044014,1.0,-297.74776496820334,2.7077675262348753,1.2258210163781518,-0.2562250589852426,0.6559110886907034,-0.1150894086077815,0.1694624174305109,1e-08
joint,590,4275.396510585446,5778.971233225518,1.0,-656.4733568343963,4.306356783243434,0.9801532799150376,0.662418483096474,0.5918830722422137,-0.14992068560576186,0.19803683003453693,1e-08
joint,591,8059.99388251263,60136.00097971456,1.0,-4443.814325946524,3.234014213382083,0.8608684254889363,-0.08217563642982084,0.6024720393648191,0.21956528548741075,0.2454564045757033,1e-08
joint,592,3811.355358891015,395.3647568894672,1.0,-200.02403234598825,5.330927081587799,0.6386258427099107,0.42025650677349213,0.6463588269871358,-0.17942038847297317,0.15767754645102633,1e-08
joint,593,4010.0955104225477,2942.7954504020418,1.0,-391.5918476308064,4.05197003830442,1.0480963770887588,-0.5659331374103647,0.5721892271668624,-0.23007913248726902,0.1765394778357015,1e-08
joint,594,4705.122553375704,12104.231578487332,1.0,-1088.9580246258377,3.986194666965088,0.8321254798730149,0.05470062243785878,0.5593137659471054,-0.3286088307195149,0.2051037636942224,1e-08
joint,595,3928.342386255739,2289.3937068500904,1.0,-312.0201331548469,3.7125129345647756,1.133045813639433,0.5560014293904475,0.5492527221490489,0.05263315069696136,0.16860507270476888,1e-08
joint,596,3805.133743089956,750.552558800668,1.0,-192.59790134139521,3.100060697856099,1.245690919805506,-0.06138840274715618,0.6823769353100161,-0.2267843580766642,0.14328278386073162,1e-08
joint,597,5043.485772860499,16379.537947116707,1.0,-1428.0817143599063,3.173585236445629,0.8377613529039809,-0.6550342615756259,0.5593729352099502,0.18512267334733484,0.2200728790799106,1e-08
joint,598,3928.617994057785,2126.520198621582,1.0,-313.0431966282654,2.5715692487800235,1.044720737806753,0.16425645182284343,0.5812218914125151,-0.015664066071445645,0.17617820939568693,1e-08
joint,599,5053.5435221424195,16394.696360619233,1.0,-1442.9463479219928,5.503298084046735,1.140398343311111,-0.09020089330053727,0.6292110617365491,0.48333054134734227,0.2181946587694142,1e-08
joint,600,3877.454829131657,1005.8954514184478,1.0,-265.858631802542,4.613786216161641,0.7202391380740156,-0.3666601812153379,0.7347473915213092,0.017864017815807813,0.18455998831592244,1e-08
joint,601,3913.400972609836,1585.1730352973245,1.0,-302.03901379886446,4.43939690861904,1.0345340908834053,1.3258711227826288,0.6906638700624194,-0.5197732885080569,0.18001203421355008,1e-08
joint,602,4596.523113635165,9517.50894016096,1.0,-985.8296164093274,5.7907046086340905,0.7746467714175613,-0.5912952442730504,0.5116905870665249,-0.06743243900446981,0.20882819076383577,1e-08
joint,603,4226.643390878454,6058.306384359472,1.0,-614.2129202110233,5.036779410831944,1.055392291332165,-0.7125511290064198,0.6644364726687748,0.0310053454037755,0.20070975998271934,1e-08
joint,604,3879.206265046651,1162.193775535876,1.0,-266.97067262154127,4.658343809857135,0.9362996956313083,0.4057071210970157,0.6118870976160111,0.2563570333921675,0.17134982702009469,1e-08
joint,605,4110.967492695941,3607.000428445423,1.0,-502.8335553978261,5.035008186060509,1.1378918067347306,-0.6422208034461305,0.6191304558984381,-0.12889950721027965,0.19084868123900442,1e-08
joint,606,4177.538417876976,5927.0017255099965,1.0,-569.8425567479829,3.8420834585880383,0.9811208964698914,0.09158727747269857,0.587866539007266,-0.7021038323946153,0.19109444087315258,1e-08
joint,607,4067.633685081855,3340.5620597484635,1.0,-458.59397827936925,7.038619808567997,1.1071093500383566,-0.6123862520064043,0.5865936399000291,-0.4252748969758592,0.18668941394246638,1e-08
joint,608,4051.0366974911362,3317.1442073244643,1.0,-443.6827484637851,3.655283062113959,0.9892995705116068,-0.6807776086264922,0.7478121821723779,0.022169457805993432,0.20028298912955989,1e-08
joint,609,4005.5262023764517,3045.123480591951,1.0,-395.1869179181434,3.8997127367737594,1.1378977178309562,0.39810523686602195,0.6696122176782753,-0.1904802748880161,0.18647089302461217,1e-08
joint,610,4355.35278546598,7665.764845563382,1.0,-745.1288105096181,4.7360372484854345,0.8920629967329738,-0.4397060081693025,0.609285067671235,-0.28266298418553076,0.20681601537169186,1e-08
joint,611,4685.293549488253,12680.022143427428,1.0,-1076.8551642007092,4.678344856601833,0.7574733568102844,-0.43927473733535294,0.6043054709558483,-0.191295792816709,0.21852843711681585,1e-08
joint,612,4148.475306280008,4774.222273898174,1.0,-540.7072191732848,4.380007011633056,1.0627461783659164,0.5587657313778708,0.6656534309989338,-0.3014314764593638,0.2006408281795589,1e-08
joint,613,4875.156558599672,18023.26371007362,1.0,-1264.9762600193726,3.4169570940746494,0.9336208070986305,-0.34085559330677345,0.6209385214982877,-0.3554833400465715,0.219700827058375,1e-08
joint,614,4665.082932717093,11530.980878252183,1.0,-1057.2871848034006,4.675848051802403,0.7153157137097191,-0.5527996717758779,0.6938694319455339,-0.2426617625076204,0.22457288464670974,1e-08
joint,615,4668.746634540854,12184.107715311597,1.0,-1060.7846423811106,3.71671818621387,0.812876493897336,0.037382961695608286,0.6496144346204277,-0.39411066309707005,0.21920243419631746,1e-08
joint,616,4203.744646707667,5151.284741812959,1.0,-600.1902741630636,10.121365977750965,1.0113132227439006,-0.6182844789569988,0.7107112315280186,-0.032718191354764385,0.20348135860895347,1e-08
joint,617,5618.4596743724,23128.470718981527,1.0,-2010.988030059401,5.244022055670886,0.9995765440124108,-0.46637831752554115,0.6255648149858551,-0.3740998684890884,0.2277805502625078,1e-08
joint,618,4272.317549954988,6314.419821765558,1.0,-664.102983102848,3.1292814275505565,0.8686573463479411,-0.4520043728817707,0.6583670631264916,-0.23729865524725693,0.21036254561569062,1e-08
joint,619,3917.6320166246774,1877.3859040975547,1.0,-315.4023163265057,4.059033265853355,0.8064631458489468,-0.4084330342288589,0.689098334722242,-0.5455790840799636,0.19083028541073876,1e-08
joint,620,4324.860644389564,6364.356915392132,1.0,-716.1068266654942,3.452917953185675,1.0451826753590938,0.37921860652439865,0.5872173006440861,-0.09143112476877259,0.2023396573301383,1e-08
joint,621,6949.62362730945,50529.49926517061,1.0,-3343.3947809892993,2.719174527277203,1.220645707476866,-0.49977089379436107,0.698317696812103,-0.22748651528986003,0.23887902611078202,1e-08
joint,622,4315.058819359396,6681.704612978147,1.0,-711.596416412526,7.428510525223403,1.0255028904469004,-0.3492021586567066,0.6672890645169238,0.3723257000647357,0.20618081056523196,1e-08
joint,623,3823.9435564865407,1786.074028424094,1.0,-224.1611590476735,7.556058593998434,0.8267659873481072,0.874232380235385,0.5505545234113162,-0.07705227498560246,0.13341586291130847,1e-08
joint,624,3928.1894998182156,1903.5232352480775,1.0,-322.27056677493556,4.588945458893557,1.2286424414883328,0.17855557489618734,0.6139445302703707,-0.006461775541218807,0.17139355934567294,1e-08
joint,625,3848.0614246923747,1039.6976680789123,1.0,-243.12774070120986,3.203939028256704,0.9594967153419854,-0.4356065503699938,0.7094835298415675,-0.352924605425194,0.16912301813765823,1e-08
joint,626,4241.944755305418,6316.46437835222,1.0,-635.9740852820629,2.867376672557922,0.8160995683353278,0.11009527542960151,0.6478829917176264,-0.25687957043385296,0.20895676203492378,1e-08
joint,627,3973.4334204067304,2202.720011038947,1.0,-371.97013622088986,7.811401975692228,1.3520355324715665,-0.7089775683170119,0.6987978281799684,-0.06233676454405001,0.1815391780795862,1e-08
joint,628,3958.5163478106997,2107.7393053602027,1.0,-357.9080652014784,3.1625628515205584,0.8664114823813893,0.22577055678880542,0.7268038907948337,-0.5686842022575406,0.1906413820055509,1e-08
joint,629,3885.246462672795,1405.777277908117,1.0,-280.1698437095482,2.6458055148331674,1.0658064034667531,0.30553378871548864,0.6302949877255938,0.04530778615605745,0.16805319272381294,1e-08
joint,630,4294.151238182416,6645.563819410969,1.0,-688.6050000822142,3.8747990063463567,0.9461683558729536,-0.7648011312192592,0.6618033392798478,0.13547282445003764,0.20856767593176576,1e-08
joint,631,3851.820596844812,1382.930645161307,1.0,-248.43303850269123,4.1254963873816966,0.8404219670680408,0.16569029422617632,0.5814225046979201,-0.0337252996017196,0.1619664293164077,1e-08
joint,632,3987.1260955314683,2788.1679893285936,1.0,-386.14210977006616,5.537995637660085,1.3273320649963467,0.1746923153422708,0.7255024783962385,-0.06919033170277886,0.18383495108811373,1e-08
joint,633,4137.068799750045,4360.385233780612,1.0,-537.2023335885209,6.09599446792086,1.330870569817744,-0.42929703932983854,0.6946374183898115,0.15107693347017753,0.19242383796039686,1e-08
joint,634,4390.352481069684,8082.22152132468,1.0,-793.114100313107,5.002991753769838,0.4935491419956982,0.9015026383203334,0.6130947514958215,-0.41215967359847255,0.22375391644352688,1e-08
joint,635,3923.418444213966,1938.9366529930342,1.0,-324.2088904583212,3.5267413137792745,1.1443912932355986,-0.22484002695447802,0.5157584590330486,-0.28581311768940826,0.17071081097004495,1e-08
joint,636,3895.840611323179,1673.640288576196,1.0,-292.7160536790125,4.26318019859446,0.8848779301498801,-0.56315568376099,0.6451182935641091,-0.041295193067032075,0.18058198201124692,1e-08
joint,637,5266.152982015808,20171.919525034828,1.0,-1670.5690707240851,2.3549129489598983,1.4580249475397717,-0.5360551664295922,0.6484537906117581,0.2399628446878732,0.21672030469890344,1e-08
joint,638,4771.893415286376,13705.419877049744,1.0,-1171.2883165401313,3.488370072542549,0.7161757084461993,-0.16068686945359523,0.6939374732337109,-0.20267653040332315,0.23049663647272653,1e-08
joint,639,3900.6972490789476,1650.1669277081792,1.0,-301.835688761116,3.885597941904283,0.9327534636731497,0.2565954648406953,0.6848830426322502,-0.5304943154463176,0.18184423846343817,1e-08
joint,640,4600.268513898207,11322.137278584241,1.0,-1000.3547899296842,6.588685139054022,0.8630114187373062,1.3888149585188638,0.6444189493223659,-0.12406434173358186,0.21532999230350114,1e-08
joint,641,4261.484857478283,6908.176428028501,1.0,-660.915168307757,3.6752726941761082,1.0086408416142794,-0.18770842089148754,0.6732684671799885,0.0381700845750353,0.20493327192833635,1e-08
joint,642,4131.206260757012,3808.4931072292566,1.0,-534.949717493713,4.541607408243997,1.3624593233496436,-0.5608508264879444,0.5495902786563414,0.35915815819539887,0.18173885767785944,1e-08
joint,643,6564.44151675059,35737.96737097737,1.0,-2966.8179880751663,5.600577474916703,1.2639573642866548,0.26163588085540856,0.6023998157543611,0.06479061944097447,0.23007031643715173,1e-08
joint,644,3912.397080309322,1621.193985007858,1.0,-314.4674174013723,2.9090692207813498,0.6669404301704883,-0.3786866967300656,0.6402339267268893,-0.4287529572542133,0.19007672962467426,1e-08
joint,645,5248.967910676609,17751.505725833118,1.0,-1650.5147410854072,4.495483768578209,1.0830871400158284,-0.7102616789306068,0.6009210466750111,-0.13330627842305615,0.22226961143924198,1e-08
joint,646,3869.8717877379804,1422.3664292556316,1.0,-271.16856404521945,3.791367473095503,1.1958211951297675,-0.44124930303968385,0.6967228173674166,-0.2277652361885082,0.17217353271153313,1e-08
joint,647,5438.157878343256,23072.208119341074,1.0,-1839.2927775691965,3.3750501589880377,0.8755965596854931,0.2740005693599158,0.677753807563504,-0.04945268273266908,0.23125231951011518,1e-08
joint,648,3895.014410091328,1600.565499027125,1.0,-298.22197728255964,5.73400078217405,1.146829622380553,-0.5042735850705704,0.714760389911187,-0.1573090854376443,0.17993521783974809,1e-08
joint,649,7659.218492483496,51804.72192658072,1.0,-4062.223403811355,2.9963174332575457,1.1223497973364613,0.17847253869813395,0.5556835990156909,-0.03940049356917234,0.2365486836477873,1e-08
joint,650,5171.586925890431,17561.422225539365,1.0,-1576.8502826703605,2.846291433979822,1.2594421331819807,-0.6198163214695043,0.6525920054850949,-0.3905306668578452,0.22174829515233055,1e-08
joint,651,8140.88938515293,61874.1951355942,1.0,-4546.868830661355,6.532060585101689,1.3259441670938459,0.661864822827987,0.5624267639046779,-0.36025288135970246,0.23572253360375647,1e-08
joint,652,5116.653286671828,19358.928359371745,1.0,-1521.6282841125803,3.0104227311120013,0.7526174167267794,-0.17285440845125022,0.6192126846464882,0.39562321807740225,0.22466823131799973,1e-08
joint,653,5009.553014246622,16335.223568571622,1.0,-1414.1323128741797,3.9487786791746524,0.6907627910072368,-0.21137647197156495,0.6407013162478261,-0.1588808077646066,0.23005934627076693,1e-08
joint,654,3892.1958905648235,1862.0930876960294,1.0,-294.28652269415886,3.9353235189282927,1.1006524753785711,-0.29770717753315046,0.6638562388778642,-0.07738214700857386,0.1761285226970526,1e-08
joint,655,3996.4906022861674,2774.323413020423,1.0,-399.4383248435266,4.486983490343491,1.069765223935095,0.24786624797215284,0.629315347744318,0.05343998773661714,0.1865618185989564,1e-08
joint,656,3831.7770215368187,983.2131754131182,1.0,-237.32831418324812,4.214130823428208,0.9061277605065969,-0.7609906081961878,0.7255184639790774,0.018165529238272447,0.16748575024668036,1e-08
joint,657,5866.123531338701,25929.342021237153,1.0,-2273.3380447337586,4.351470134847929,1.3271075798110439,0.2536284231318219,0.5673461837940912,0.28433886088946714,0.21977413315937733,1e-08
joint,658,8957.837019810542,74292.82403350687,1.0,-5364.344512269349,4.981770077347287,1.2085512840413066,-0.08677980858567047,0.7160459458923585,-0.18069734220285938,0.25259237451433836,1e-08
joint,659,4231.527384364743,5844.581752515639,1.0,-635.2822703994249,5.758215689073423,1.001000580886581,-0.2730143036133885,0.5989563392525357,-0.13994105379957003,0.19960434638258504,1e-08
joint,660,3913.6823495201934,2242.746377161332,1.0,-319.64062966750384,4.677710872498905,0.9610551326956933,0.13458683981146813,0.5619748408825143,-0.4455906021540924,0.1744799598747984,1e-08
joint,661,3830.5813798803406,1416.5708873649587,1.0,-235.9098717617029,4.162125159190412,0.9329022537839343,-0.6271588042062514,0.5934648382517924,-0.1772026824569301,0.16126150850812748,1e-08
joint,662,6324.672521196008,36867.37577315804,1.0,-2731.2997556372634,3.150774061454081,0.9012534394516167,-0.47204998188053565,0.6117294847241926,-0.5059589540265951,0.23638189345493016,1e-08
joint,663,10455.911861025892,115657.84923394099,1.0,-6864.020860355138,5.461053860291866,1.0581776051492666,-0.0011214024532102407,0.5773847299949194,0.2099495100003894,0.24969530835142997,1e-08
joint,664,4524.380628717248,11266.28169325539,1.0,-929.5675309028616,3.533168721210495,0.7527997889944623,-0.6366127799997818,0.6762761637289024,0.022225239595453323,0.21898458620397432,1e-08
joint,665,4097.002714507413,3715.8936296848447,1.0,-503.838384863078,3.8455985520037905,0.9517752135680614,-0.7568707444587688,0.5972379789678101,-0.32758307284720184,0.1920545697940952,1e-08
joint,666,5970.4253493709675,27715.585996520487,1.0,-2379.1417092272213,7.502095288673845,1.1308268072464804,-0.14547813090888084,0.626842222864021,-0.08060445044012991,0.23326562568856643,1e-08
joint,667,4020.487609225329,2967.4016998200086,1.0,-427.1886535694258,5.093680168517567,0.8764602475452548,-0.5455970998296329,0.64191558301791,0.034038234758959625,0.19566274950675755,1e-08
joint,668,3845.7801206346585,1321.8692336910492,1.0,-253.23569764485546,3.672468092126311,0.8588438084082873,0.724118134835514,0.5872261780151636,0.20613735055022758,0.1636002799778709,1e-08
joint,669,4059.3784256063595,3589.9619863843695,1.0,-467.8425261240235,3.5837349236049754,0.7474007133523738,-0.5153156333627829,0.7123469141992269,-0.025610690828861683,0.20680891993805647,1e-08
joint,670,8324.518851428445,61729.57271401327,1.0,-4732.805109585201,4.811166489677629,1.1935880637661296,0.5623519375222829,0.6349503066688571,0.123008720525249,0.24295453601009348,1e-08
joint,671,4303.627329415329,5846.582136154776,1.0,-711.5442808879116,4.604577966733784,1.2396356037943266,0.486933731412602,0.6730053626617657,-0.2120344456593132,0.20196453087254093,1e-08
joint,672,4238.762659808921,6552.345899269977,1.0,-646.4440888065582,3.160538114737342,0.9747817197297937,0.21591365207396473,0.6353137294180221,0.021554315266317705,0.19639364087850034,1e-08
joint,673,3950.7823513761446,2377.4245180410962,1.0,-359.14655126730173,5.035290968638369,1.142734034130819,-0.39147488972606903,0.632783967557608,0.07518466970136505,0.18053709955713906,1e-08
joint,674,4001.357230630469,2853.1693682327823,1.0,-410.07523287983486,3.6159871907121626,1.1939228241648063,-0.4651995567326062,0.7301601719145602,-0.11876224290322245,0.19263396560874302,1e-08
joint,675,6581.612305057495,40799.09236707132,1.0,-2989.689456227513,3.0289862926632334,0.7836529114398119,0.16749272204492172,0.6153601471152537,-0.16903759236061844,0.24348668363002396,1e-08
joint,676,5305.963009403798,17920.90005163933,1.0,-1718.59475294692,7.551157370132248,1.1148953850214605,-0.33581162428861816,0.5399792534462609,-0.409735169130655,0.21305191883918434,1e-08
joint,677,4436.1475978350645,8541.80427420078,1.0,-846.6609712631989,6.954781265477199,0.7580239620392921,0.4658576368873081,0.6728762788441884,-0.10432968324464202,0.22077537353608345,1e-08
joint,678,9435.872747510513,89285.18744763144,1.0,-5845.691921549167,4.786406222331182,0.910762748445528,0.7064886083740675,0.667743054256494,0.04505107247139296,0.25430081041059227,1e-08
joint,679,4811.468684164557,12694.69095456384,1.0,-1219.463988840762,3.8116374269194164,0.9647801828310404,-0.5190030629398761,0.6049711337197259,-0.08239707409495721,0.21830835965092005,1e-08
joint,680,4506.753769711714,10117.444376976877,1.0,-915.8219443437722,4.811770113585917,0.7664520951958974,0.700893788912906,0.6516734983819003,-0.17326839570490032,0.21769775928344504,1e-08
joint,681,4185.993446188232,5203.289183085682,1.0,-597.1453431454864,3.336865921098203,1.1957508532724974,-0.7090948224161713,0.6630252217007981,-0.15833986951345186,0.20038841720651193,1e-08
joint,682,5240.321154912172,18722.54196766426,1.0,-1650.49730279105,2.8198719023723577,1.1673093673405524,-0.5478534333607322,0.6758287635108896,0.04379097815421371,0.2237095089796378,1e-08
joint,683,21351.002300800486,296214.8768632079,1.0,-17764.080129134138,4.68021657812837,0.9556765005328223,-0.5982165662900844,0.7267782064655433,-0.1273013211440565,0.28507583300452105,1e-08
joint,684,3933.1032765880586,2035.679249003431,1.0,-342.8596146786108,4.130722076336872,1.0852000105382682,0.4541245678792095,0.69321944852677,-0.11762625325473577,0.1845849181637099,1e-08
joint,685,5637.281013978283,24797.322106876993,1.0,-2049.071596296637,3.9584774298701495,0.7023402020403057,-0.29960664447811647,0.6276486847756849,-0.22639670407499943,0.23961391878187752,1e-08
joint,686,4190.968288880626,5167.752325938976,1.0,-601.65938866044,5.578034696266337,1.0144020673194387,0.7306044829182258,0.7079674688650265,-0.09482823780157457,0.20493287308280636,1e-08
joint,687,6484.389509414692,39153.053267471136,1.0,-2895.5301657535583,3.5640300606793254,1.2148460192077526,-0.7677830427420103,0.6192415260794735,-0.1163609112049713,0.23535987692857308,1e-08
joint,688,3780.3722034778007,493.4746441993837,1.0,-195.135978549392,3.458223435305955,0.9408928871161159,0.5736452120508752,0.7170786730307716,-0.3343516288337112,0.15489102185927023,1e-08
joint,689,3840.9639102581355,847.5505866582025,1.0,-255.4493465064455,4.482355421926378,0.5491248827963392,-0.2877629222660558,0.6664113381391471,0.12122358423868475,0.18286984850475335,1e-08
joint,690,16954.954099348233,219815.0702771084,1.0,-13369.792778139337,5.524323491488042,1.505620311836109,0.34354789729596236,0.5934126382232697,-0.05964543948032793,0.25791334228921886,1e-08
joint,691,9682.15062383975,103525.84589731654,1.0,-6093.445511925517,3.203064337349437,1.1301222873733625,-0.5511897394943874,0.6083624366711117,0.09730347355168313,0.2446004427492967,1e-08
joint,692,3767.0946688829604,542.4362671103593,1.0,-182.216456431525,2.8919318440835355,0.7776796336501234,0.40646301771342774,0.5911819265518677,0.1177012168537058,0.14399103755222306,1e-08
joint,693,3964.2786231491473,3173.0906451878427,1.0,-375.3453812221702,3.5506738146929093,0.8737838369466129,-0.3685892641631064,0.6786557866489138,-0.2670165112519678,0.1901836394813796,1e-08
joint,694,4195.2861468589745,4776.612655553571,1.0,-611.0830776060563,3.2384606068369672,1.1865004986643592,1.4403882929647418,0.5192340831815752,0.1332811634786995,0.18854534710994855,1e-08
joint,695,4143.177585747554,4374.876608777654,1.0,-555.8471822691827,2.868933463111462,1.2231243491021073,0.5160534923316819,0.6492899938440015,-0.11891177797283912,0.19351871079691962,1e-08
joint,696,3813.084506880693,945.4709019672047,1.0,-229.7012602219761,5.887329441770893,0.8966675947361057,-0.4113315793132138,0.6822420712660785,-0.5482406057052391,0.16987204463939962,1e-08
joint,697,4013.2326723055776,3130.545867094188,1.0,-426.887271268972,5.56164883867943,1.0968976069503362,-0.08626637561301898,0.6266913956762832,-0.008001500517424794,0.18299725185053767,1e-08
joint,698,4985.306869249112,15903.723718873836,1.0,-1400.3105110181498,3.170358149374576,0.7260172478836738,-0.48982054913512746,0.6649475752280629,-0.058952696121221004,0.23339460494105566,1e-08
joint,699,3996.4135263266185,3202.0061239957977,1.0,-413.60046614953546,4.493356268335349,0.8210107693796379,0.15399728310818894,0.6368011420669485,-0.3884296361040624,0.1980780907437976,1e-08
joint,700,4930.813381726562,17510.94613450085,1.0,-1347.3644186880642,4.036104898927999,0.8698009546695847,0.5272427412318007,0.681115946607473,-0.2506572370210594,0.22972068696239487,1e-08
joint,701,3929.4752442050576,3184.4509649681013,1.0,-344.6756872011948,4.094110126204999,0.8639100813790938,-0.6064748545445482,0.6395858175454171,-0.3611366954694152,0.17954729483718596,1e-08
joint,702,3785.045520124385,826.2779543476081,1.0,-202.30948598181672,2.6406949748097235,0.8844266460398452,0.05160718396074859,0.608693331849238,-0.04302084483809683,0.15133318043323396,1e-08
joint,703,4125.845427350353,4713.172270282263,1.0,-542.0212552633551,2.850344327586755,1.0092506398302261,0.09712674152797895,0.6986287497934137,0.160785201475662,0.20148338329045745,1e-08
joint,704,4598.922020094951,11423.400632799769,1.0,-1017.4105442158775,4.409104534098311,0.8700800030336768,0.9002576662927021,0.7176765391343992,0.09439368874933088,0.2242593711028547,1e-08
joint,705,4208.027817211918,6775.906873304499,1.0,-627.5037458767458,5.451364476723372,0.8410789631312838,-0.4220557577891535,0.6503877795473002,-0.138797981598805,0.20935422178923793,1e-08
joint,706,9015.533616991286,75799.48789002995,1.0,-5434.825467342333,4.209059030250566,1.3267138750902505,-0.7940877805887979,0.5796340875061579,-0.18312352023191694,0.23780320206884825,1e-08
joint,707,4055.856604334973,4396.225005060933,1.0,-479.014090362288,3.8553289544083396,1.2872137052684618,-0.6040789624326959,0.6491989463429668,0.2822156958004392,0.18967590770786238,1e-08
joint,708,3941.650726269339,2271.9186781298704,1.0,-358.823542987336,3.0383057947419445,1.0287373283443437,0.1867504759397861,0.6590710722018434,0.11981455723879622,0.1877257916845382,1e-08
joint,709,4058.7109215733994,4104.642444798538,1.0,-477.2383860397384,2.9073887113799204,1.0876314397646913,-0.2844211860484612,0.7330559267289126,-0.04326859236679994,0.19842594383544285,1e-08
joint,710,3915.064902290583,2131.2615697337624,1.0,-333.4839654039296,4.700182851933263,0.7887232926295095,-0.46601885203204024,0.6267040533706227,-0.3059823849907765,0.18325453639874267,1e-08
joint,711,8594.84456485602,66035.33086152907,1.0,-5016.875902202975,5.247092880331826,0.8854991530213192,0.8179423245578569,0.6291585080139859,-0.365256792067925,0.2510035708814829,1e-08
joint,712,4153.175754255712,5248.062711181631,1.0,-572.9881623625997,3.7186185720466534,0.741484864743842,-0.1191328284350256,0.6307797686222651,-0.30719470535021837,0.20510385593344077,1e-08
joint,713,6701.404018739087,42690.83065786438,1.0,-3121.7213917752747,4.496154694338577,0.9393436086840417,-0.2623419183006266,0.7180497080193848,-0.10759417673710284,0.24529081637656397,1e-08
joint,714,29369.777977812042,426513.430267956,1.0,-25792.86491721961,3.730134074653583,1.0799750897964255,0.003655443260119129,0.5903431580257171,-0.30682670262820755,0.2752971788634112,1e-08
joint,715,4412.989416114934,7984.884263603485,1.0,-834.1587196297722,2.8366948546591324,1.0362020197003345,-0.5837659392521932,0.66263405308757,-0.019718075224776234,0.210306575616181,1e-08
joint,716,5886.510803925733,27991.545568016205,1.0,-2306.571288788429,5.142006079333178,0.8064378352176949,-0.48759826612010815,0.6360650165370669,-0.14732582528642635,0.23932318633121955,1e-08
joint,717,6696.648872491517,38940.77456486998,1.0,-3118.256100303911,4.693665968249796,0.750612708480428,-0.09565444137795065,0.6012239961303946,0.16566108471060734,0.24306512559482601,1e-08
joint,718,4845.713112731863,13510.410554086047,1.0,-1265.81606151906,3.9284850435345717,0.9598754435537052,-0.479826924451887,0.6863631201894954,0.053375432581527264,0.22585633060171126,1e-08
joint,719,4082.132652358083,4341.438035739866,1.0,-503.07208307672386,3.9411691403540487,0.8818408102656774,-0.5406448576301917,0.6193494191476291,-0.05284474953061341,0.199418372695357,1e-08
joint,720,3786.5968409617485,785.7973558966012,1.0,-210.84108958199658,4.764282403657571,1.2110183228480642,-0.3789988113558014,0.7109022633836871,-0.11409540642609982,0.1586076284466548,1e-08
joint,721,3792.5841525290975,775.4361577153809,1.0,-213.34385733003927,3.4099228803010657,1.0040865824305558,-0.5907126890161403,0.6419779582642124,-0.2971447485329475,0.15839725686721803,1e-08
joint,722,3781.6266037860073,598.6352700093438,1.0,-203.06800473831697,4.362533614682688,0.8206736346894468,-0.7663955169679906,0.6200650079584261,-0.1272061663532465,0.16245822196847312,1e-08
joint,723,3947.2291315530388,2406.150945550188,1.0,-372.19708354364235,5.5558411597042365,1.1581273966931929,0.2950639892914869,0.6794436424961824,0.20767833915255482,0.18717701846092247,1e-08
joint,724,4102.923242876375,4658.3985860213925,1.0,-525.882120013202,6.06416500563059,0.9733233416548259,-0.6209971200318443,0.619867892885548,-0.3436843617461847,0.19373693451078286,1e-08
joint,725,7904.048911755481,55197.01552736059,1.0,-4329.1432070134215,3.818004507581069,0.8467536458592123,-0.11728818356037762,0.6209078624322607,-0.036011041401998074,0.2526453540313981,1e-08
joint,726,7595.362465369675,55984.25552409261,1.0,-4021.9603353136895,6.494988377435103,0.9736701134107117,-0.2293065755626742,0.5340589615662565,-0.06641642358994329,0.24108851526302166,1e-08
joint,727,3958.0845122480455,2446.978000543277,1.0,-382.4135834468117,3.7640601728423775,0.945679792625507,-0.2556233515046201,0.5853979589320636,-0.05168632124186741,0.18485670909460236,1e-08
joint,728,3994.968921691815,3024.9488063557274,1.0,-419.7471608429594,2.5440681139986885,0.7675703492933402,-0.7810856530393321,0.6372455917626345,-0.05309762947333931,0.19480709562131118,1e-08
joint,729,3838.868273684167,1193.14406954328,1.0,-264.0574768915495,4.943924296335792,0.7879934268403989,0.47192435197958826,0.6596781352042678,0.04682903696926281,0.1830512719644795,1e-08
joint,730,3938.337210895939,2399.781763447334,1.0,-362.71513179081524,4.671490375527729,0.8804608938659941,0.047671140471886586,0.6320282697928759,0.16159020938896246,0.18759193780153982,1e-08
joint,731,9404.932425545881,77290.1775990428,1.0,-5832.6352164716245,4.286203057444906,1.210517077689795,-0.4773872289458925,0.5396683984603214,0.15311056541569584,0.24147763459329194,1e-08
joint,732,3780.501488932243,731.7248489789565,1.0,-208.04283097413054,4.877619797845657,0.9358963172677444,0.24709237210980872,0.5704286757769695,-0.18111488078127086,0.15321608421373997,1e-08
joint,733,6338.348447935078,34783.54692853705,1.0,-2764.624588063648,5.583353753354741,0.8749786265442862,-0.12163082242560841,0.6078008244657589,-0.09762767256458248,0.240730975670381,1e-08
